藏,书名,题材,朝代,页数,今译状态,source_url,复核说明,语体,语体依据
子藏,鸡肋,笔记小说,宋,1,无,无,仅全宋笔记点校，无白话今译,,
子藏,鸡肋编,笔记小说,宋,4,无,无,仅中华书局点校本，无白话今译,,
子藏,鸳鸯牒,笔记小说,明,1,无,无,仅古籍原文，无白话译注,,
子藏,鹤山笔录,笔记小说,宋,1,无,无,仅古籍原文，无白话今译,,
子藏,鹤林玉露,笔记小说,宋,6,无,无,仅中华书局点校本，无白话今译,,
子藏,齐东野语,笔记小说,宋,13,无,无,仅中华书局点校本，无白话今译,,
子藏,齐谐记,笔记小说,魏晋南北朝,1,无,无,仅辑佚原文，无白话今译,,
子藏,龙会兰池录,笔记小说,明,4,无,无,仅古籍原文，无白话今译,,
子藏,龙兴慈记,笔记小说,明,1,无,无,仅古籍原文，无白话今译,,
子藏,龙城录,笔记小说,隋唐,1,无,无,仅古籍原文及网站译文，无出版白话本,,
子藏,龙川略志,笔记小说,宋,3,无,无,仅中华书局点校本，无白话今译,,
艺藏,山房随笔,笔记小说,元,1,无,无,仅四库本原文，无白话今译,,
史藏,戴东原先生轶事,笔记小说,清,1,无,无,仅古籍库原文无今译,,
史藏,所闻录,笔记小说,五代,1,无,无,仅古籍库原文无今译,,
史藏,扈从东巡日录,笔记小说,清,3,无,无,仅原文及网站无正式译注,,
史藏,扈从西巡日录,笔记小说,清,2,无,无,仅原文版本无白话译注,,
史藏,拳变馀闻,笔记小说,清,2,无,无,仅维基文库原文无今译,,
史藏,挥麈录,笔记小说,宋,12,无,无,仅古籍库原文无今译,,
史藏,损斋备忘录,笔记小说,明,4,无,无,仅原文版本无白话译注,,
史藏,文昌杂录,笔记小说,宋,7,无,无,仅排印本无白话译注,,
史藏,斯未信斋杂录,笔记小说,清,9,无,无,仅原文资料库无今译,,
史藏,日闻录,笔记小说,元,1,无,无,仅古籍库原文无今译,,
史藏,旧京琐记,笔记小说,民国,6,无,无,仅原文及网站无正式译注,,
史藏,旧京遗事,笔记小说,明,1,无,无,仅古籍库原文无今译,,
史藏,明皇杂录,笔记小说,隋唐,2,无,无,仅原文及网站无正式译注,,
史藏,明道杂志,笔记小说,宋,2,无,无,仅电子原文无白话译注,,
史藏,春明梦录,笔记小说,民国,3,无,无,仅原文无白话译注,,
史藏,春明退朝录,笔记小说,宋,2,无,无,仅点校本无白话今译,,
史藏,昨梦录,笔记小说,宋,1,无,无,仅校点及网站无正式译注,,
史藏,曲洧旧闻,笔记小说,宋,4,无,无,仅校点本无白话今译,,
史藏,月河所闻集,笔记小说,宋,2,无,无,仅四库原文无白话译注,,
史藏,朝野佥言,笔记小说,宋,1,无,无,仅原文资料库无今译,,
史藏,朝野佥载,笔记小说,隋唐,11,无,无,仅聚合网站无正式译注,,
史藏,朝野新谭,笔记小说,明,23,无,无,仅电子原文无白话译注,,
史藏,朝野遗记,笔记小说,宋,1,无,无,仅古籍库原文无今译,,
史藏,松亭行纪,笔记小说,清,3,无,无,仅原文版本无白话译注,,
史藏,松漠纪闻,笔记小说,宋,2,无,无,仅原文版本无白话译注,,
史藏,松窗杂录,笔记小说,隋唐,1,无,无,仅聚合网站无正式译注,,
史藏,松窗梦语,笔记小说,明,4,无,无,仅原文无白话译注本,,
史藏,枣林杂俎,笔记小说,清,59,无,无,仅原文版本无白话译注,,
史藏,栖霞阁野乘,笔记小说,清,5,无,无,仅原文无白话译注,,
史藏,梁溪漫志,笔记小说,宋,4,无,无,仅原文及选篇无正式译注,,
史藏,榆巢杂识,笔记小说,清,15,无,无,仅中华点校本无白话今译,,
史藏,檐曝杂记,笔记小说,清,7,无,无,仅校点本无白话今译,,
史藏,檐醉杂记,笔记小说,清,3,无,无,仅原文无白话译注,,
史藏,次柳氏旧闻,笔记小说,隋唐,1,无,无,仅辑录点校无正式今译,,
史藏,步里客谈,笔记小说,宋,2,无,无,仅四库原文无白话译注,,
史藏,水东日记,笔记小说,明,55,无,无,仅中华点校本无白话今译,,
史藏,水窗春呓,笔记小说,清,4,无,无,未见白话译注本,,
史藏,江南闻见录,笔记小说,明,1,无,无,仅古籍库原文无今译,,
史藏,池北偶谈,笔记小说,清,44,无,无,仅靳斯仁点校无白话今译,,
史藏,沪游梦影,笔记小说,清,1,无,无,仅标点本无白话译注,,
史藏,治世余闻,笔记小说,明,3,无,无,仅校勘本无白话今译,,
史藏,洛阳缙绅旧闻记,笔记小说,宋,1,无,无,仅原文无白话译注本,,
史藏,涑水记闻,笔记小说,宋,8,无,无,仅点校本无白话今译,,
史藏,清代之竹头木屑,笔记小说,清,3,无,无,仅原文版本无白话译注,,
史藏,清代名人轶事,笔记小说,清,12,无,无,仅原文及简体本无今译,,
史藏,啁啾漫记,笔记小说,清,1,无,无,仅古籍库原文无今译,,
史藏,啸亭杂录,笔记小说,清,18,无,无,仅点校本与网络译文,,
史藏,啸亭续录,笔记小说,清,8,无,无,仅古籍库原文无今译,,
史藏,四朝闻见录,笔记小说,宋,3,无,无,仅中华书局点校本,,
史藏,园笔乘,笔记小说,明,2,无,无,仅点校本无白话今译,,
史藏,国老谈苑,笔记小说,宋,1,无,无,仅四库原文无今译,,
史藏,国闻备乘,笔记小说,民国,5,无,无,仅标点本无白话今译,,
史藏,圆明园总管世家,笔记小说,民国,1,无,无,未见今译本,,
史藏,塞外杂识,笔记小说,清,1,无,无,仅古籍库原文无今译,,
史藏,墨客挥犀,笔记小说,宋,3,无,无,仅古籍库原文无今译,,
史藏,多铎妃刘氏外传,笔记小说,清,1,无,无,仅古籍库原文无今译,,
史藏,大唐传载,笔记小说,隋唐,2,无,无,仅古籍库原文无今译,,
史藏,天咫偶闻,笔记小说,清,11,无,无,仅北京古籍点校本,,
史藏,天禄阁外史,笔记小说,明,6,无,无,仅网络原文无今译本,,
史藏,守溪笔记,笔记小说,明,3,无,无,仅古籍库原文无今译,,
史藏,安乐康平室随笔,笔记小说,民国,5,无,无,仅古籍库原文无今译,,
史藏,安禄山事迹,笔记小说,隋唐,5,无,无,仅古籍原文无白话今译,,
史藏,宋人轶事汇编,笔记小说,民国,98,无,无,仅中华书局标点本,,
史藏,定命录,笔记小说,隋唐,1,无,无,未见今译本,,
史藏,宦游偶记,笔记小说,清,2,无,无,仅维基文库原文,,
史藏,家世旧闻,笔记小说,宋,2,无,无,仅古籍库原文无今译本,,
史藏,宾退录,笔记小说,宋,3,无,无,仅上海古籍标点本,,
史藏,寓圃杂记,笔记小说,明,8,无,无,仅中华书局点校本,,
史藏,封氏闻见记,笔记小说,隋唐,3,无,无,仅中华书局校注本,,
史藏,居易录,笔记小说,清,2,无,无,仅古籍库原文无今译,,
史藏,居易续谈,笔记小说,清,1,无,无,未见今译本,,
史藏,山居新话,笔记小说,元,2,无,无,仅古籍库原文无今译,,
史藏,山左笔谈,笔记小说,清,1,无,无,未见今译本,,
史藏,岁华忆语,笔记小说,清,2,无,无,仅南京文献丛刊点校本,,
史藏,广卓异记,笔记小说,宋,16,无,无,仅古籍库原文无今译,,
史藏,广阳杂记,笔记小说,清,20,无,无,仅点校本无白话今译,,
史藏,庄岳委谈,笔记小说,明,3,无,无,仅古籍库原文无今译,,
史藏,庐陵官下记,笔记小说,宋,1,无,无,仅古籍库原文无今译,,
史藏,庚申君遗事,笔记小说,民国,1,无,无,仅古籍库原文无今译,,
史藏,庭闻录,笔记小说,清,7,无,无,仅丛书影印本无今译,,
史藏,庸盦笔记,笔记小说,清,25,无,无,仅古籍库原文无今译,,
史藏,开元天宝遗事,笔记小说,五代,5,无,无,仅网络译文无出版今译,,
史藏,开天传信记,笔记小说,隋唐,1,无,无,仅上海古籍排印本,,
史藏,张文襄幕府纪闻,笔记小说,民国,2,无,无,仅古籍库原文无今译,,
史藏,弢园笔乘,笔记小说,清,1,无,无,仅古籍库原文无今译,,
史藏,归庐谭往录,笔记小说,清,1,无,无,未见今译本,,
史藏,归潜志,笔记小说,辽金,6,无,无,仅中华书局点校本,,
史藏,归田录,笔记小说,宋,3,无,无,仅网络译文无出版今译,,
史藏,彭文宪公笔记,笔记小说,明,1,无,无,仅网络原文无出版今译,,
史藏,徐襄阳西园杂记,笔记小说,明,3,无,无,未见今译本,,
史藏,清代野记,笔记小说,清,5,无,无,仅古籍原文电子版无今译,,
史藏,清波杂志,笔记小说,宋,8,无,无,仅中华书局校注本非白话译,,
史藏,清稗琐缀,笔记小说,清,1,无,无,未见今译本,,
史藏,渠丘耳梦录,笔记小说,清,3,无,无,仅原文无今译,,
史藏,湘山野录,笔记小说,宋,1,无,无,仅原文及聚合站无译注本,,
史藏,濯缨亭笔记,笔记小说,明,4,无,无,仅原文无白话译注,,
史藏,熙朝乐事,笔记小说,明,1,无,无,未见今译本,,
史藏,熙朝新语,笔记小说,清,20,无,无,仅校注本非白话译,,
史藏,独醒杂志,笔记小说,宋,6,无,无,仅原文无白话全译本,,
史藏,玉堂荟记,笔记小说,明,7,无,无,仅校点本无今译,,
史藏,玉照新志,笔记小说,宋,4,无,无,仅原文无今译本,,
史藏,玉镜新谭,笔记小说,明,10,无,无,仅原文无白话译注,,
史藏,王文恪公笔记,笔记小说,明,3,无,无,仅原文无今译,,
史藏,王文正公笔录,笔记小说,宋,1,无,无,唐宋史料笔记点校非译,,
史藏,王文正公遗事,笔记小说,宋,2,无,无,唐宋史料笔记点校非译,,
史藏,珍席放谈,笔记小说,宋,1,无,无,仅原文及聚合站无译注本,,
史藏,甲申杂记,笔记小说,宋,1,无,无,仅原文无白话译注,,
史藏,畜德录,笔记小说,明,1,无,无,仅维基文库原文无今译,,
史藏,病逸漫记,笔记小说,明,2,无,无,仅原文无译注本,,
史藏,癸辛杂识,笔记小说,宋,11,无,无,中华书局点校本非白话译,,
史藏,百可漫志,笔记小说,明,1,无,无,仅原文无今译本,,
史藏,皇明典故纪闻,笔记小说,明,27,无,无,仅原文无白话译注,,
史藏,皇明奇事述,笔记小说,明,6,无,无,仅原文无译注本,,
史藏,皇明盛事述,笔记小说,明,7,无,无,仅原文无译注本,,
史藏,瞑庵二识,笔记小说,清,2,无,无,仅点校本非白话译,,
史藏,瞑庵杂识,笔记小说,清,2,无,无,仅杨坚点校本非译,,
史藏,石林燕语,笔记小说,宋,5,无,无,唐宋史料笔记点校非译,,
史藏,研堂见闻杂记,笔记小说,清,2,无,无,仅原文无白话译注,,
史藏,砚北杂志,笔记小说,元,5,无,无,仅原文电子版无今译,,
史藏,碧里杂存,笔记小说,明,2,无,无,仅原文无白话译注,,
史藏,立斋闲录,笔记小说,明,10,无,无,仅原文无白话译注,,
史藏,竹叶亭杂记,笔记小说,清,12,无,无,仅原文无白话全译本,,
史藏,粤游见闻,笔记小说,清,3,无,无,仅维基文库原文无今译,,
史藏,继世纪闻,笔记小说,明,2,无,无,仅维基文库原文无今译,,
史藏,翰苑遗事,笔记小说,宋,1,无,无,仅原文无白话译注,,
史藏,耆旧续闻,笔记小说,宋,2,无,无,仅丛书原文无今译本,,
史藏,至正直记,笔记小说,元,13,无,无,仅校笺本非白话译,,
史藏,舟车闻见录,笔记小说,清,1,无,无,未见今译本,,
史藏,花当阁丛谈,笔记小说,明,16,无,无,未见今译本,,
史藏,花随人圣盦摭忆,笔记小说,民国,2,无,无,中华书局校注本非白话译,,
史藏,苹野纂闻,笔记小说,明,1,无,无,仅原文无白话译注,,
史藏,荷牐丛谈,笔记小说,清,9,无,无,仅原文无白话译注,,
史藏,菽园杂记,笔记小说,明,11,无,无,仅原文及聚合站无译注本,,
史藏,萍洲可谈,笔记小说,宋,3,无,无,仅原文及点校本无白话译,,
史藏,葆光录,笔记小说,五代,2,无,无,未见今译本,,
史藏,蓬轩类记,笔记小说,明,4,无,无,未见今译本,,
史藏,蕉廊脞录,笔记小说,清,12,无,无,仅原文无白话译注,,
史藏,蕉窗雨话,笔记小说,清,1,无,无,仅原文无今译本,,
史藏,蕉轩续录,笔记小说,清,4,无,无,仅中华书局点校本非译,,
史藏,蕉轩随录,笔记小说,清,15,无,无,仅中华书局点校本非译,,
史藏,藤阴杂记,笔记小说,清,12,无,无,仅原文及点校本无白话译,,
史藏,蜀都杂抄,笔记小说,明,1,无,无,仅维基文库原文无白话译注,,
史藏,行素斋杂记,笔记小说,清,8,无,无,仅国学导航原文无译注,,
史藏,行营杂录,笔记小说,宋,1,无,无,未见现代白话译注本,,
史藏,西使记,笔记小说,元,1,无,无,仅原文四库本无白话译注,,
史藏,西塘集耆旧续闻,笔记小说,宋,6,无,无,仅中华书局点校本无白话译,,
史藏,西子湖拾翠余谈,笔记小说,清,2,无,无,未见现代白话译注本,,
史藏,西村十记,笔记小说,明,1,无,无,仅原文及节选练习无全译注,,
史藏,西清笔记,笔记小说,清,2,无,无,仅丛书集成原文无白话译,,
史藏,见闻杂记,笔记小说,明,38,无,无,仅点校本原文无白话译注,,
史藏,见闻琐录,笔记小说,清,12,无,无,仅原文电子版无白话译注,,
史藏,见闻纪训,笔记小说,明,1,无,无,仅原文无白话译注,,
史藏,觚不觚录,笔记小说,明,1,无,无,仅丛书集成原文无白话译,,
史藏,觚剩及续编,笔记小说,清,8,无,无,仅上海古籍点校本无白话译,,
史藏,解酲语,笔记小说,明,1,无,无,仅ctext原文无白话译注,,
史藏,謇斋琐缀录,笔记小说,明,4,无,无,仅原文电子版无白话译注,,
史藏,识小录,笔记小说,明,35,无,无,徐树丕原书仅原文无白话译,,
史藏,诚斋挥麈录,笔记小说,宋,1,无,无,仅ctext原文无白话译注,,
史藏,豫章漫抄,笔记小说,明,3,无,无,仅原文电子版无白话译注,,
史藏,辽阳闻见录,笔记小说,清,1,无,无,仅辽海丛书原文无白话译,,
史藏,过庭录,笔记小说,宋,3,无,无,仅节选译文无全本译注,,
史藏,过眼录,笔记小说,清,9,无,无,未见现代白话译注本,,
史藏,近代名人轶事录,笔记小说,民国,3,无,无,仅原文电子版无白话译注,,
史藏,道山清话,笔记小说,宋,2,无,无,仅原文电子版无白话译注,,
史藏,遵闻录,笔记小说,明,1,无,无,仅原文无白话译注,,
史藏,邵氏闻见前录,笔记小说,宋,3,无,无,仅点校本原文无白话译注,,
史藏,邵氏闻见后录,笔记小说,宋,6,无,无,仅点校本原文无白话译注,,
史藏,邵氏闻见录,笔记小说,宋,8,无,无,仅点校本原文无白话译注,,
史藏,郎潜纪闻三笔,笔记小说,清,9,无,无,仅中华书局点校本无白话译,,
史藏,郎潜纪闻二笔,笔记小说,清,14,无,无,仅中华书局点校本无白话译,,
史藏,郎潜纪闻初笔,笔记小说,清,15,无,无,仅中华书局点校本无白话译,,
史藏,野记,笔记小说,明,9,无,无,仅原文电子版无白话译注,,
史藏,金台纪闻,笔记小说,明,1,无,无,仅丛书集成原文无白话译,,
史藏,金陵琐事,笔记小说,明,22,无,无,仅点校本原文无白话译注,,
史藏,鉴诫录,笔记小说,五代,3,无,无,仅原文及聚合站无白话译注,,
史藏,钱氏私志,笔记小说,宋,1,无,无,仅原文电子版无白话译注,,
史藏,闻见近录,笔记小说,宋,1,无,无,仅原文电子版无白话译注,,
史藏,阅世编,笔记小说,清,7,无,无,仅上海古籍中华点校本无白话译,,
史藏,阳秋剩笔,笔记小说,明,1,无,无,仅ctext原文无白话译注,,
史藏,陶庐杂录,笔记小说,清,8,无,无,仅中华书局点校本无白话译,,
史藏,隋唐嘉话,笔记小说,隋唐,6,无,无,仅点校本原文无白话译注,,
史藏,随手杂录,笔记小说,宋,1,无,无,仅原文电子版无白话译注,,
史藏,随隐漫录,笔记小说,宋,3,无,无,仅原文电子版无白话译注,,
史藏,震泽纪闻,笔记小说,明,1,无,无,仅原文电子版无白话译注,,
史藏,靖康缃素杂记,笔记小说,宋,5,无,无,仅上海古籍点校本无白话译,,
史藏,风倒梧桐记,笔记小说,明,2,无,无,仅原文电子版无白话译注,,
史藏,馥芬居日记,笔记小说,清,2,无,无,仅原文电子版无白话译注,,
史藏,骖鸾录,笔记小说,宋,2,无,无,仅原文电子版无白话译注,,
子藏,杌近志,笔记小说,明,2,无,无,未见现代白话译注本,,
子藏,杨文公谈苑,笔记小说,宋,19,无,无,未见现代白话译注本,,
子藏,板桥杂记,笔记小说,清,3,无,无,未见全注全译本,,
子藏,枫窗小牍,笔记小说,宋,1,无,无,未见现代白话译注本,,
子藏,桂苑丛谈,笔记小说,隋唐,1,无,无,未见现代白话译注本,,
子藏,桯史,笔记小说,宋,3,无,无,仅有点校本无今译,,
子藏,梼杌近志,笔记小说,明,2,无,无,未见现代白话译注本,,
子藏,江淮异人录,笔记小说,宋,2,无,无,仅聚合站非出版译注,,
子藏,江邻幾杂志,笔记小说,宋,8,无,无,仅有校点本无今译,,
子藏,泊宅编,笔记小说,宋,5,无,无,未见现代白话译注本,,
子藏,泾林续记,笔记小说,明,1,无,无,未见现代白话译注本,,
子藏,洛阳搢绅旧闻记,笔记小说,宋,2,无,无,仅有校注本无今译,,
子藏,洞冥记,笔记小说,魏晋南北朝,2,无,无,未见现代白话译注本,,
子藏,浪迹三谈,笔记小说,清,8,无,无,仅有校点本无今译,,
子藏,浪迹丛谈,笔记小说,清,12,无,无,仅有校点本无今译,,
子藏,浪迹续谈,笔记小说,清,9,无,无,仅有校点本无今译,,
子藏,海陬冶游录,笔记小说,清,2,无,无,未见现代白话译注本,,
子藏,涉异志,笔记小说,宋,2,无,无,仅网友译文非出版本,,
子藏,涌幢小品,笔记小说,明,56,无,无,仅有校点本无今译,,
子藏,清异录,笔记小说,宋,29,无,无,未见全注全译本,,
子藏,渑水燕谈录,笔记小说,宋,5,无,无,仅有点校本无今译,,
子藏,渔樵闲话录,笔记小说,宋,1,无,无,未见现代白话译注本,,
子藏,温公琐语,笔记小说,宋,1,无,无,未见现代白话译注本,,
子藏,游宦纪闻,笔记小说,宋,3,无,无,仅有点校本无今译,,
子藏,湖山叙游,笔记小说,清,1,无,无,未见现代白话译注本,,
子藏,湘烟小录,笔记小说,清,8,无,无,未见现代白话译注本,,
子藏,溪山余话,笔记小说,明,1,无,无,未见现代白话译注本,,
子藏,漱华随笔,笔记小说,清,3,无,无,未见现代白话译注本,,
子藏,潮嘉风月,笔记小说,清,1,无,无,未见现代白话译注本,,
子藏,灵鬼志,笔记小说,魏晋南北朝,1,无,无,未见现代白话译注本,,
子藏,燕台花事录,笔记小说,清,1,无,无,未见现代白话译注本,,
子藏,燕子春秋,笔记小说,清,3,无,无,未见现代白话译注本,,
子藏,燕闲录,笔记小说,明,1,无,无,未见现代白话译注本,,
子藏,物犹如此,笔记小说,清,18,无,无,仅在线阅读无出版今译,,
子藏,独异志,笔记小说,隋唐,5,无,无,未见现代白话译注本,,
子藏,玉堂丛语,笔记小说,明,11,无,无,未见现代白话译注本,,
子藏,玉堂嘉话,笔记小说,元,5,无,无,仅聚合站非出版译注,,
子藏,玉壶野史,笔记小说,宋,5,无,无,仅有点校本无今译,,
子藏,玉泉子,笔记小说,隋唐,1,无,无,仅聚合站非出版译注,,
子藏,玉芝堂谈荟,笔记小说,明,23,无,无,仅聚合站非出版译注,,
子藏,王文正笔录,笔记小说,宋,1,无,无,未见现代白话译注本,,
子藏,寄园寄所寄,笔记小说,清,62,无,无,仅维基文库原文及网络白话页无权威译注,,
子藏,对山余墨,笔记小说,清,2,无,无,仅维基文库原文无白话译注,,
子藏,小螺庵病榻忆语,笔记小说,清,1,无,无,仅原文影印无现代译注,,
子藏,小豆棚,笔记小说,清,18,无,无,仅校点本无白话全译,,
子藏,尚书故实,笔记小说,隋唐,1,无,无,仅原文及网络白话页无权威译注,,
子藏,尧山堂外纪,笔记小说,明,62,无,无,仅中华书局点校本无白话译,,
子藏,履园丛话,笔记小说,清,45,无,无,仅笔记小说大观校点本无白话译,,
子藏,山公九原,笔记小说,明,1,无,无,仅原文无白话译注,,
子藏,山水小牍,笔记小说,隋唐,2,无,无,仅原文电子本无白话译注,,
子藏,岚斋集,笔记小说,隋唐,1,无,无,仅古籍库存目无白话译注,,
子藏,巢林笔谈,笔记小说,清,11,无,无,仅中华书局点校本无白话译,,
子藏,巢林笔谈续编,笔记小说,清,5,无,无,与正编同仅点校本无白话译,,
子藏,师友谈记,笔记小说,宋,1,无,无,仅原文无现代白话译注,,
子藏,幽明录,笔记小说,魏晋南北朝,3,无,无,仅原文及网络白话页无权威译注,,
子藏,幽闲鼓吹,笔记小说,隋唐,1,无,无,仅原文排印本无白话译注,,
子藏,广客谈,笔记小说,元,1,无,无,仅原文无白话译注,,
子藏,广异记,笔记小说,隋唐,7,无,无,仅原文电子本无白话译注,,
子藏,广陵妖乱志,笔记小说,隋唐,1,无,无,仅维基文库原文无白话译注,,
子藏,庚巳编,笔记小说,明,12,无,无,仅原文电子本无白话全译,,
子藏,庸闲斋笔记,笔记小说,清,9,无,无,仅原文及网络白话页无权威译注,,
子藏,异苑,笔记小说,魏晋南北朝,5,无,无,仅校点原文无权威白话译注,,
子藏,异辞录,笔记小说,清,8,无,无,仅清代史料笔记丛刊点校本,,
子藏,异闻总录,笔记小说,宋,2,无,无,仅原文无白话全译,,
子藏,异闻杂录,笔记小说,清,3,无,无,仅原文无白话译注,,
子藏,异闻记,笔记小说,魏晋南北朝,1,无,无,辑佚残文仅原文无白话译注,,
子藏,张太史明道杂志,笔记小说,宋,1,无,无,仅原文无白话译注,,
子藏,张氏可书,笔记小说,宋,1,无,无,仅丛书原文无白话译注,,
子藏,归田琐记,笔记小说,清,14,无,无,仅清代史料笔记丛刊点校本,,
子藏,录异传,笔记小说,魏晋南北朝,1,无,无,辑佚残文仅原文无白话译注,,
子藏,御制广寒殿记,笔记小说,明,1,无,无,仅原文无白话译注,,
子藏,御制纪梦 ,笔记小说,明,1,无,无,仅文言原文无白话译注,,
子藏,志怪,笔记小说,魏晋南北朝,1,无,无,祖冲之志怪辑佚无白话译注,,
子藏,志怪录,笔记小说,魏晋南北朝,3,无,无,仅原文无白话译注,,
子藏,快园道古,笔记小说,明,9,无,无,仅浙江古籍点校本无白话译,,
子藏,思无邪小记,笔记小说,清,6,无,无,未见白话译注信息,,
子藏,悔逸斋笔乘,笔记小说,清,3,无,无,仅原文电子本无白话译注,,
子藏,情史,笔记小说,明,74,无,无,仅中华书局校注本无白话全译,,
子藏,戎幕闲谈,笔记小说,隋唐,1,无,无,残本仅原文无白话译注,,
子藏,戒庵老人漫笔,笔记小说,明,26,无,无,仅中华书局点校本无白话译,,
子藏,投辖录,笔记小说,宋,3,无,无,仅校点本无白话译注,,
子藏,括异志,笔记小说,宋,4,无,无,仅校点本无白话译注,,
子藏,搜神秘览,笔记小说,宋,4,无,无,仅原文电子本无白话译注,,
子藏,搜神记句道兴本,笔记小说,隋唐,1,无,无,敦煌写本残卷无白话译注,,
子藏,故宫漫载,笔记小说,民国,1,无,无,未见白话译注信息,,
子藏,教坊记,笔记小说,隋唐,1,无,无,仅笺订及网络白话页无白话译注,,
子藏,断袖篇,笔记小说,明,2,无,无,仅原文及网络白话页无权威译注,,
子藏,方洲杂言,笔记小说,明,1,无,无,仅文言原文无白话译注,,
子藏,明语林,笔记小说,清,11,无,无,仅原文电子本无白话译注,,
子藏,春冰室野乘,笔记小说,清,8,无,无,仅原文整理本无白话译注,,
子藏,春渚纪闻,笔记小说,宋,5,无,无,仅中华书局点校本无白话译,,
子藏,机警,笔记小说,明,1,无,无,仅原文电子本无白话译注,,
史藏,鲲瀛日记,笔记小说,清,3,无,无,仅原文未见今译,,
史藏,麈史,笔记小说,宋,9,无,无,仅点校原文无白话,,
史藏,默记,笔记小说,宋,3,无,无,仅中华书局点校本,,
子藏,丁香花,笔记小说,清,1,无,无,冷门笔记未见今译,,
子藏,万柳溪边旧话,笔记小说,元,1,无,无,仅原文无白话译本,,
子藏,东山杂记,笔记小说,清,5,无,无,未检索到今译,,
子藏,事实类苑,笔记小说,宋,43,无,无,仅上海古籍点校本,,
子藏,二酉委谭摘录,笔记小说,明,1,无,无,仅原文无今译,,
子藏,二酉缀遗,笔记小说,明,3,无,无,仅原文无今译,,
子藏,云仙杂记,笔记小说,隋唐,10,无,无,仅中华书局校注非白话,,
子藏,五总志,笔记小说,宋,2,无,无,仅原文无今译,,
子藏,仇池笔记,笔记小说,宋,8,无,无,仅原文无出版今译,,
子藏,优语录,笔记小说,宋,1,无,无,未检索到今译,,
子藏,何氏语林,笔记小说,明,30,无,无,仅陈洪校注非白话,,
子藏,俗说,笔记小说,魏晋南北朝,1,无,无,仅原文无今译,,
子藏,先进遗风,笔记小说,明,3,无,无,仅原文无今译,,
子藏,养疴漫笔,笔记小说,宋,1,无,无,仅原文无白话,,
子藏,分甘余话,笔记小说,清,6,无,无,仅原文无今译,,
子藏,分门古今类事,笔记小说,宋,54,无,无,仅原文无今译,,
子藏,刘宾客嘉话录,笔记小说,隋唐,4,无,无,仅中华书局校注本,,
子藏,制府杂录,笔记小说,清,1,无,无,仅原文无今译,,
子藏,剪胜野闻,笔记小说,明,1,无,无,仅原文无今译,,
子藏,勤有堂随录,笔记小说,元,1,无,无,仅原文无今译,,
子藏,北窗炙輠录,笔记小说,宋,4,无,无,仅原文无今译,,
子藏,十叶野闻,笔记小说,清,5,无,无,仅中华书局点校本,,
子藏,半村野人闲谈,笔记小说,明,2,无,无,仅原文无今译,,
子藏,南园漫录,笔记小说,明,6,无,无,仅校注本非白话,,
子藏,南窗漫记引,笔记小说,明,1,无,无,未检索到今译,,
子藏,南窗记谈,笔记小说,宋,1,无,无,仅维基文库原文,,
集藏,秦淮画舫录,笔记小说,清,16,无,无,仅上海古籍校点本非今译,,
集藏,笑典,笔记小说,历代汇编,39,无,无,未见专门今译本,,
集藏,笑赞,笔记小说,明,3,无,无,仅原文未见今译,,
子藏,却扫编,笔记小说,宋,3,无,无,仅原文点校无白话今译,,
子藏,历代崇道记,笔记小说,隋唐,1,无,无,仅古籍数据库原文无今译,,
子藏,原李耳载,笔记小说,明,4,无,无,仅原文电子化无白话译注,,
子藏,县笥琐探摘抄,笔记小说,明,2,无,无,未见任何白话今译本,,
子藏,友会谈丛,笔记小说,宋,1,无,无,仅原文无现代白话译注,,
子藏,双槐岁钞,笔记小说,明,7,无,无,中华书局仅点校本非白话译,,
子藏,古今说海,笔记小说,明,59,无,无,仅原文无现代白话全译,,
子藏,古夫于亭杂录,笔记小说,清,8,无,无,中华书局点校注释本非白话译,,
子藏,古杭杂记,笔记小说,元,1,无,无,未见白话今译本,,
子藏,只麈谭,笔记小说,明,2,无,无,仅原文无白话译注,,
子藏,后山谈丛,笔记小说,宋,13,无,无,中华书局仅点校本非白话译,,
子藏,君子堂日询手镜,笔记小说,明,1,无,无,仅论坛个人译文非正式本,,
子藏,启颜录,笔记小说,隋唐,2,无,无,有笺注本但无白话全译,,
子藏,吴中故语,笔记小说,明,1,无,无,仅原文无白话译注,,
子藏,吴乘窃笔,笔记小说,明,2,无,无,仅原文无白话今译,,
子藏,唐国史补,笔记小说,隋唐,5,无,无,有校注本无权威白话全译,,
子藏,唐新语,笔记小说,隋唐,6,无,无,未见白话今译本,,
子藏,唐语林,笔记小说,宋,12,无,无,中华书局校证本非白话今译,,
子藏,嘉祐杂志,笔记小说,宋,8,无,无,仅原文无白话译注,,
子藏,四友斋丛说,笔记小说,明,26,无,无,仅点校本无白话今译,,
子藏,因话录,笔记小说,隋唐,2,无,无,仅原文无权威白话译注,,
子藏,在园杂志,笔记小说,清,11,无,无,中华书局点校本非白话译,,
子藏,坚瓠集,笔记小说,清,213,无,无,仅原文无现代白话全译,,
子藏,埋愁室丛话,笔记小说,清,1,无,无,未见任何白话今译本,,
子藏,墨庄漫录,笔记小说,宋,5,无,无,中华书局点校本非白话译,,
子藏,大唐新语,笔记小说,隋唐,10,无,无,仅网络白话本无权威出版译注,,
子藏,天史,笔记小说,明,9,无,无,仅原文无白话今译,,
